_num_key,org,#,ID,Giocatore,Ruolo,Ruolo2,Squadra,Min.Gioc.,G,GF,GS,Aut,Ass,CS,GF.1,GS.1,Aut.1,Ass.1,TS,GF.2,GS.2,Aut.2,Ass.2,M2,M3,Amm,Esp,Gdv,Gdp,RigS,RigP,Rt,Rs,T,VG,VC,VTS,_name_norm_old,cod.__Fantacalcio,ruolo__Fantacalcio,nome,voto__Fantacalcio,gf__Fantacalcio,gs__Fantacalcio,rp__Fantacalcio,rs__Fantacalcio,rf__Fantacalcio,au__Fantacalcio,amm__Fantacalcio,esp__Fantacalcio,ass__Fantacalcio,cod.__Statistico,ruolo__Statistico,voto__Statistico,gf__Statistico,gs__Statistico,rp__Statistico,rs__Statistico,rf__Statistico,au__Statistico,amm__Statistico,esp__Statistico,ass__Statistico,cod.__Italia,ruolo__Italia,voto__Italia,gf__Italia,gs__Italia,rp__Italia,rs__Italia,rf__Italia,au__Italia,amm__Italia,esp__Italia,ass__Italia,matched_norm,match_score
245.0,JH,245.0,245,DE SILVESTRI L.,D,D,BOLOGNA,,5.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,5.5,de silvestri l,487.0,D,De Silvestri,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de silvestri l,92.0
247.0,JP,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.0,JK,248.0,248,DEL PRATO E.,D,D,PARMA,,5.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.75,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,6.0,5.5,del prato e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.0,MT,250.0,250,DI LORENZO G.,D,D,NAPOLI,,6.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.25,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.0,6.0,di lorenzo g,2816.0,D,Di Lorenzo,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,di lorenzo g,90.0
251.0,JK,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.0,,,253,DJIMSITI B.,D,D,ATALANTA,,5.54,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,6.0,djimsiti b,787.0,D,Djimsiti,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,djimsiti b,88.0
254.0,,,254,DOIG J.,D,D,SASSUOLO,,6.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,5.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.5,6.5,doig j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.0,TE,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266.0,IÄ,266.0,266,GABBIA M.,D,D,MILAN,,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,6.0,gabbia m,4401.0,D,Gabbia,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4401.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4401.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gabbia m,85.0
267.0,,,267,GABRIEL T.,D,D,LECCE,,6.53,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.5,6.5,gabriel t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268.0,TE,268.0,268,GALLO A.,D,D,LECCE,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,gallo a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269.0,,,269,GASPAR K.,D,D,LECCE,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.25,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.5,gaspar k,6632.0,D,Gaspar K.,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6632.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6632.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaspar k,100.0
270.0,IÄ,270.0,270,GATTI F.,D,D,JUVENTUS,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,5.5,gatti f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.0,MT,271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274.0,,,274,GILA M.,D,D,LAZIO,,5.04,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,gila m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278.0,VK,278.0,278,GOSENS Robin,D,D,FIORENTINA,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,5.5,gosens robin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281.0,,,281,HERMOSO M.,D,D,ROMA,,6.53,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.5,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,6.5,6.0,hermoso m,4807.0,D,Hermoso,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4807.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4807.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hermoso m,87.0
282.0,JP,282.0,282,HIEN I.,D,D,ATALANTA,,5.01,0.0,0.0,1.0,0.0,5.5,0.0,0.0,1.0,0.0,6,0.0,0.0,1.0,0.0,5.25,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.5,4.0,hien i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.0,,,285,IDRISSI R.,D,D,CAGLIARI,15.0,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,idrissi r,7125.0,D,Idrissi R.,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7125.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7125.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idrissi r,100.0
290.0,,,290,JESUS J.,D,D,NAPOLI,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,5.5,jesus j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.0,IÄ,291.0,291,JIMENEZ A.,D,D,MILAN,15.0,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,jimenez a,6531.0,D,Jimenez A.,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6531.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6531.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jimenez a,100.0
293.0,JP,293.0,293,KALULU P.,D,D,JUVENTUS,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,kalulu p,4976.0,D,Kalulu,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4976.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4976.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kalulu p,85.0
295.0,,,295,KELLY L.,D,D,JUVENTUS,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.25,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.5,kelly l,6766.0,D,Kelly L.,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6766.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6766.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kelly l,100.0
296.0,JH,296.0,296,KEMPF M.,D,D,COMO,,6.53,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.75,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,7.0,7.0,kempf m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.0,PP,298.0,298,KOSSOUNOU O.,D,D,ATALANTA,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kossounou o,5578.0,D,Kossounou,6*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5578.0,D,6*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5578.0,D,6*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kossounou o,90.0
299.0,,,299,KOUASSI T.,D,D,LECCE,15.0,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,kouassi t,7136.0,D,Kouassi,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7136.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7136.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kouassi t,87.0
305.0,,,305,LAZZARI M.,D,D,LAZIO,,4.53,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,4.5,lazzari m,2263.0,D,Lazzari,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2263.0,D,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2263.0,D,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lazzari m,87.0
307.0,,,307,LOVIK M.,D,D,PARMA,,5.53,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.25,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.0,6.0,lovik m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.0,,,309,LUCUMI J.,D,D,BOLOGNA,,4.04,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4.5,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,4.0,lucumi j,6042.0,D,Lucumì,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6042.0,D,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6042.0,D,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lucumi j,85.0
310.0,TE,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0,JH,311.0,311,LUPERTO S.,D,D,CAGLIARI,,7.04,1.0,0.0,0.0,0.0,7.5,1.0,0.0,0.0,0.0,7,1.0,0.0,0.0,0.0,7.25,7.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,10.5,10.0,luperto s,393.0,D,Luperto,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,D,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,D,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,luperto s,87.0
313.0,,,313,LYKOGIANNIS C.,D,D,BOLOGNA,,5.04,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,6.0,lykogiannis c,2653.0,D,Lykogiannis,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653.0,D,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lykogiannis c,91.0
314.0,,,314,MANCINI G.,D,D,ROMA,,6.04,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.5,6.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,6.5,5.5,mancini g,2296.0,D,Mancini,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2296.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2296.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mancini g,87.0
315.0,,,315,MARCANDALLI A.,D,D,GENOA,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.25,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.5,marcandalli a,6660.0,D,Marcandalli,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6660.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6660.0,D,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,marcandalli a,91.0
316.0,,,316,MARI P.,D,D,FIORENTINA,15.0,5.04,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,4.75,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,5.0,mari p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317.0,JK,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318.0,JP,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319.0,,,319,MARTIN A.,D,D,GENOA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.0,6.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,6.0,martin a,2593.0,D,Martin,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2593.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2593.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,martin a,85.0
320.0,,,320,MARUSIC A.,D,D,LAZIO,15.0,5.04,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,marusic a,2188.0,D,Marusic,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2188.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2188.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,marusic a,87.0
321.0,JH,321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324.0,VK,324.0,324,MINA Y.,D,D,CAGLIARI,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,5.5,mina y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.0,PP,331.0,331,MUHAREMOVIC T.,D,D,SASSUOLO,,5.53,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.25,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.0,5.0,muharemovic t,7155.0,D,Muharemovic,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7155.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7155.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,muharemovic t,91.0
332.0,TE,332.0,332,NDICKA E.,D,D,ROMA,,6.53,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.75,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,7.0,6.5,ndicka e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333.0,TE,333.0,333,NORTON-CUFFY B.,D,D,GENOA,,6.04,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,5.5,norton cuffy b,6814.0,D,Norton-Cuffy,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6814.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,norton cuffy b,92.0
334.0,TE,334.0,334,NUNO TAVARES,D,D,LAZIO,,5.04,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,4.75,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.5,5.0,nuno tavares,5620.0,D,Tavares N.,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5620.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5620.0,D,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nuno tavares,85.0
335.0,IÄ,335.0,335,OBERT A.,D,D,CAGLIARI,,5.53,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,5.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,5.0,obert a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.0,,,337,OLIVERA M.,D,D,NAPOLI,,6.04,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6.25,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,6.0,olivera m,5840.0,D,Olivera,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5840.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5840.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,olivera m,87.0
340.0,MT,340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.0,,,341,PARISI F.,D,D,FIORENTINA,,6.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.75,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,5.5,parisi f,5449.0,D,Parisi,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5449.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5449.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,parisi f,85.0
345.0,PP,345.0,345,PAVLOVIC S.,D,D,MILAN,,6.04,1.0,0.0,0.0,0.0,5.5,1.0,0.0,0.0,0.0,5.5,1.0,0.0,0.0,0.0,5.75,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.5,8.5,pavlovic s,5022.0,D,Pavlovic,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5022.0,D,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5022.0,D,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pavlovic s,88.0
349.0,,,349,PELLEGRINI Lu.,D,D,LAZIO,15.0,5.04,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,pellegrini lu,2728.0,D,Pellegrini Lu.,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pellegrini lu,100.0
352.0,,,352,PONGRACIC M.,D,D,FIORENTINA,,6.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.75,5.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.0,5.0,pongracic m,5603.0,D,Pongracic,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5603.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5603.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,pongracic m,90.0
354.0,,,354,PROVSTGAARD O.,D,D,LAZIO,,5.53,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,5.5,provstgaard o,7012.0,D,Provstgaard,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7012.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7012.0,D,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,provstgaard o,91.0
356.0,JK,356.0,356,RANIERI L.,D,D,FIORENTINA,,5.53,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,5.75,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,6.0,6.0,ranieri l,4378.0,D,Ranieri L.,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4378.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4378.0,D,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ranieri l,100.0
359.0,JP,359.0,359,RENSCH D.,D,D,ROMA,,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rensch d,6986.0,D,Rensch,6*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6986.0,D,6*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6986.0,D,6*,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rensch d,85.0
360.0,,,360,ROBERTO S.,D,D,COMO,,6.53,0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,"s,v,",0.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,roberto s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
